GRP,WBEING,HRS,LEAD
87.0,2.6666666667,11.0,1.9090909091
87.0,2.5,11.0,2.4545454545
87.0,1.7222222222,11.0,2.5454545455
87.0,3.0588235294,10.0,2.3636363636
87.0,3.2222222222,12.0,1.4545454545
87.0,4.1666666667,8.0,3.7272727273
87.0,3.7222222222,11.0,3.5454545455
87.0,3.9444444444,11.0,2.5
87.0,3.5555555556,8.0,3.1666666667
87.0,0.9444444444,11.0,2.3333333333
87.0,1.7777777778,12.0,1.9090909091
87.0,3.3333333333,8.0,3.0
87.0,3.3888888889,12.0,2.6666666667
87.0,2.6666666667,9.0,2.2727272727
87.0,3.3333333333,9.0,3.7272727273
87.0,3.0555555556,8.0,3.1818181818
87.0,3.5,12.0,3.0
87.0,1.3333333333,8.0,3.5454545455
87.0,4.0555555556,10.0,3.0
87.0,2.3333333333,12.0,2.3636363636
87.0,2.6666666667,9.0,3.1818181818
87.0,3.4444444444,8.0,3.0909090909
87.0,4.0555555556,10.0,1.0
87.0,3.8333333333,8.0,3.3333333333
87.0,3.8333333333,9.0,4.2727272727
87.0,2.1666666667,8.0,2.0909090909
87.0,2.0,11.0,1.6363636364
87.0,3.0555555556,10.0,2.9090909091
87.0,3.4444444444,8.0,2.0
87.0,1.8333333333,11.0,3.3333333333
87.0,3.2222222222,12.0,2.1818181818
87.0,2.5555555556,9.0,2.2727272727
87.0,4.4444444444,6.0,3.0
87.0,2.5555555556,12.0,3.3636363636
87.0,2.4444444444,11.0,3.8333333333
88.0,2.6111111111,12.0,1.6363636364
88.0,3.6153846154,9.0,3.6363636364
88.0,1.2222222222,14.0,1.7272727273
88.0,1.3333333333,12.0,2.8181818182
88.0,3.7222222222,10.0,4.4
88.0,4.1666666667,10.0,4.0
88.0,3.6111111111,10.0,3.6363636364
88.0,4.2222222222,9.0,2.8333333333
88.0,3.3888888889,10.0,4.2727272727
88.0,2.9444444444,8.0,3.5454545455
88.0,2.9444444444,10.0,2.8333333333
88.0,2.7777777778,10.0,2.7272727273
88.0,3.6666666667,10.0,3.3636363636
88.0,1.7222222222,8.0,1.7272727273
88.0,2.4444444444,11.0,2.8333333333
88.0,3.5,10.0,4.0
88.0,3.8888888889,12.0,4.3333333333
88.0,2.5,13.0,2.6363636364
88.0,1.0555555556,12.0,2.3636363636
88.0,2.8235294118,13.0,3.0
88.0,2.3333333333,10.0,3.4545454545
88.0,1.6666666667,11.0,2.0909090909
88.0,3.6111111111,12.0,2.7272727273
88.0,3.2222222222,10.0,3.0
88.0,4.1666666667,11.0,2.8181818182
88.0,3.4444444444,10.0,2.4
88.0,1.4444444444,8.0,2.9090909091
88.0,0.0,24.0,1.0
88.0,3.5,11.0,2.5454545455
88.0,1.2222222222,18.0,1.5
88.0,1.8333333333,10.0,3.1818181818
88.0,2.0,12.0,2.9090909091
88.0,2.2777777778,8.0,1.0909090909
88.0,0.2222222222,9.0,1.0909090909
88.0,3.0,9.0,3.4444444444
88.0,1.3333333333,12.0,2.0
88.0,3.3888888889,10.0,2.9090909091
88.0,2.8888888889,9.0,3.7272727273
88.0,2.6111111111,11.0,3.1818181818
88.0,2.7222222222,12.0,3.0909090909
88.0,4.5555555556,9.0,4.0
88.0,1.3333333333,10.0,2.8333333333
88.0,1.0,9.0,1.2727272727
88.0,3.6666666667,9.0,2.8181818182
88.0,3.1666666667,8.0,3.2727272727
88.0,2.75,10.0,2.0
88.0,4.8888888889,12.0,4.3636363636
88.0,3.0555555556,12.0,2.9090909091
88.0,2.1111111111,8.0,3.8181818182
88.0,3.2222222222,15.0,1.9090909091
88.0,2.8888888889,13.0,3.0
88.0,3.3888888889,11.0,2.5454545455
88.0,2.1111111111,12.0,2.2727272727
88.0,4.1666666667,11.0,3.1818181818
88.0,1.0555555556,10.0,2.7272727273
88.0,1.8333333333,14.0,2.6666666667
88.0,4.1666666667,11.0,4.0
88.0,2.7222222222,11.0,4.0
88.0,2.5,10.0,3.3333333333
88.0,3.3333333333,8.0,2.6666666667
88.0,1.6666666667,9.0,1.6363636364
88.0,3.4444444444,11.0,3.5454545455
88.0,1.9444444444,8.0,2.3636363636
88.0,3.6111111111,10.0,3.4545454545
88.0,3.6666666667,10.0,3.0
88.0,2.3333333333,11.0,2.0909090909
88.0,1.7222222222,15.0,2.6363636364
88.0,2.1666666667,12.0,2.5
88.0,2.1111111111,12.0,3.6363636364
88.0,2.1666666667,12.0,1.3636363636
88.0,3.2777777778,13.0,4.3636363636
88.0,2.0555555556,10.0,3.1818181818
88.0,3.1666666667,12.0,3.3636363636
88.0,3.0555555556,9.0,1.3333333333
88.0,3.3888888889,11.0,3.0
88.0,4.1111111111,11.0,3.0
88.0,3.5,11.0,4.1818181818
88.0,2.0555555556,11.0,3.0
88.0,2.9444444444,11.0,3.3636363636
88.0,3.7222222222,9.0,2.3636363636
88.0,2.4444444444,10.0,3.0
89.0,4.8888888889,11.0,3.0
89.0,4.3888888889,8.0,3.4545454545
89.0,3.6666666667,8.0,3.3636363636
89.0,3.6111111111,9.0,2.3636363636
89.0,1.2222222222,10.0,2.4545454545
89.0,3.7777777778,6.0,3.1818181818
89.0,1.7222222222,10.0,1.8
89.0,4.0,12.0,3.1818181818
89.0,4.2777777778,12.0,3.2727272727
89.0,3.0555555556,7.0,2.5454545455
89.0,3.5882352941,10.0,3.0909090909
89.0,1.2222222222,16.0,2.6666666667
89.0,1.2222222222,12.0,3.0
89.0,3.5,12.0,3.6363636364
89.0,2.2777777778,13.0,1.6666666667
89.0,2.0555555556,11.0,2.3636363636
89.0,1.5,12.0,1.9090909091
89.0,2.5,12.0,3.0
89.0,2.8333333333,13.0,2.8181818182
89.0,1.6666666667,12.0,2.6363636364
89.0,2.6111111111,18.0,3.1818181818
89.0,4.3888888889,12.0,3.7777777778
89.0,2.6666666667,15.0,4.0
89.0,2.1111111111,14.0,2.5
89.0,1.6666666667,9.0,2.6363636364
89.0,2.6111111111,14.0,3.3333333333
89.0,3.8333333333,13.0,3.6666666667
89.0,3.1666666667,12.0,3.3333333333
89.0,1.6666666667,12.0,2.7272727273
89.0,1.3888888889,14.0,2.5
89.0,1.4444444444,13.0,2.7272727273
89.0,3.0555555556,8.0,2.7272727273
89.0,1.9444444444,6.0,2.5454545455
89.0,2.7222222222,8.0,3.5454545455
89.0,2.9444444444,12.0,2.2727272727
89.0,1.3888888889,13.0,1.4545454545
89.0,1.9444444444,12.0,3.0
89.0,1.6111111111,12.0,2.5454545455
89.0,4.5555555556,17.0,4.6666666667
89.0,3.2222222222,11.0,3.5454545455
89.0,2.1666666667,1.0,3.3333333333
89.0,4.2222222222,12.0,3.3333333333
89.0,2.1666666667,15.0,3.4545454545
89.0,1.8333333333,12.0,3.0
89.0,3.9444444444,12.0,3.3333333333
89.0,1.8333333333,12.0,2.1818181818
89.0,3.2222222222,12.0,3.8333333333
89.0,3.5555555556,12.0,3.9090909091
89.0,1.8888888889,12.0,3.2727272727
89.0,3.2777777778,14.0,3.6363636364
89.0,0.2222222222,12.0,2.0909090909
89.0,2.6111111111,15.0,3.1111111111
89.0,3.8333333333,12.0,3.1818181818
89.0,4.8888888889,12.0,1.3636363636
89.0,3.7222222222,12.0,4.0909090909
89.0,4.1111111111,10.0,3.6363636364
89.0,3.2222222222,12.0,3.0
89.0,2.0555555556,12.0,2.9090909091
89.0,3.5,12.0,3.1818181818
89.0,3.4444444444,13.0,3.1818181818
89.0,1.6111111111,12.0,2.5454545455
89.0,0.7777777778,17.0,1.3636363636
89.0,2.4444444444,11.0,2.0909090909
89.0,1.7222222222,13.0,2.1818181818
89.0,2.5,10.0,2.0
89.0,2.1111111111,13.0,3.1818181818
89.0,3.7222222222,14.0,4.5454545455
89.0,2.8333333333,12.0,3.4545454545
89.0,2.7222222222,12.0,3.0909090909
89.0,4.8888888889,12.0,4.3636363636
89.0,4.5555555556,12.0,4.7272727273
89.0,3.8333333333,12.0,4.0909090909
89.0,2.5,12.0,3.2727272727
89.0,2.8333333333,12.0,4.0909090909
89.0,2.8333333333,12.0,3.9090909091
89.0,3.5,12.0,3.5454545455
89.0,1.4444444444,11.0,2.6363636364
89.0,2.5555555556,12.0,2.3333333333
89.0,3.5555555556,12.0,4.1818181818
89.0,3.1666666667,12.0,3.7272727273
89.0,2.6111111111,11.0,3.9090909091
89.0,3.1666666667,10.0,3.1818181818
89.0,3.1111111111,13.0,3.5
89.0,3.2777777778,11.0,3.2727272727
89.0,3.2222222222,14.0,4.1818181818
89.0,2.7222222222,12.0,3.2727272727
89.0,1.7222222222,12.0,3.5454545455
89.0,2.8333333333,12.0,1.7272727273
89.0,3.1111111111,14.0,3.8181818182
89.0,2.3888888889,12.0,2.3636363636
89.0,4.2777777778,8.0,4.1818181818
89.0,2.0555555556,10.0,3.4545454545
89.0,4.1666666667,8.0,3.2727272727
89.0,3.6666666667,11.0,3.8181818182
89.0,4.0,11.0,3.1818181818
89.0,3.1666666667,10.0,3.6666666667
89.0,2.9444444444,10.0,3.3636363636
89.0,0.9444444444,10.0,2.8181818182
89.0,4.1111111111,12.0,3.1818181818
89.0,2.9444444444,9.0,3.1818181818
89.0,2.5,13.0,2.3333333333
89.0,2.6111111111,8.0,3.2727272727
89.0,3.1666666667,8.0,3.3636363636
89.0,0.7222222222,12.0,2.4545454545
89.0,2.6111111111,12.0,3.1818181818
89.0,4.4444444444,10.0,2.7272727273
90.0,3.3888888889,13.0,2.6363636364
90.0,1.8333333333,11.0,3.0
90.0,1.5555555556,12.0,2.5454545455
90.0,3.0555555556,11.0,2.0
90.0,2.0555555556,12.0,2.0909090909
90.0,2.1111111111,12.0,2.3636363636
90.0,3.9444444444,8.0,4.0
90.0,2.7222222222,9.0,2.6363636364
90.0,2.2777777778,10.0,2.5454545455
90.0,4.5555555556,12.0,4.4545454545
90.0,2.7777777778,8.0,3.9090909091
90.0,3.3888888889,10.0,3.2727272727
90.0,2.6666666667,9.0,3.3636363636
90.0,3.5555555556,10.0,2.6363636364
90.0,1.5555555556,10.0,3.6363636364
90.0,4.0,8.0,3.0
90.0,1.1111111111,12.0,3.1818181818
90.0,3.7222222222,7.0,1.9090909091
90.0,3.3333333333,15.0,3.1666666667
90.0,2.8888888889,15.0,2.5
90.0,2.8333333333,11.0,4.3636363636
90.0,3.9444444444,12.0,3.8333333333
90.0,3.3888888889,16.0,1.5454545455
90.0,0.8888888889,15.0,2.2727272727
90.0,2.5555555556,11.0,1.9090909091
90.0,2.8888888889,14.0,3.6363636364
90.0,4.7222222222,10.0,3.2727272727
90.0,2.9444444444,9.0,3.6363636364
90.0,3.6111111111,12.0,3.6666666667
90.0,2.2222222222,14.0,3.8333333333
90.0,4.2222222222,16.0,4.3333333333
90.0,3.7222222222,10.0,2.3333333333
90.0,2.7777777778,13.0,4.0
90.0,2.7777777778,12.0,4.0
90.0,1.9444444444,12.0,3.2727272727
90.0,1.2222222222,13.0,2.1666666667
90.0,2.6666666667,10.0,3.2727272727
90.0,2.1666666667,13.0,3.0
90.0,2.7058823529,7.0,3.0
90.0,4.3333333333,12.0,2.0909090909
90.0,3.5294117647,10.0,3.1818181818
90.0,2.5555555556,11.0,2.5454545455
90.0,3.6923076923,12.0,2.6666666667
90.0,3.2222222222,6.0,2.9090909091
90.0,3.1111111111,10.0,3.5454545455
90.0,2.9444444444,9.0,3.0
90.0,2.8333333333,14.0,3.0909090909
90.0,2.8333333333,12.0,3.0
90.0,2.6666666667,11.0,3.5454545455
90.0,3.5555555556,12.0,3.1818181818
90.0,3.0555555556,10.0,4.6666666667
90.0,3.7222222222,11.0,2.3636363636
90.0,2.7777777778,12.0,2.4545454545
90.0,1.7222222222,8.0,2.9090909091
90.0,0.7222222222,10.0,2.3636363636
90.0,3.5,12.0,3.3333333333
90.0,3.7777777778,14.0,1.8181818182
90.0,2.6111111111,12.0,3.2727272727
90.0,3.0,13.0,3.5
90.0,2.7222222222,10.0,3.0909090909
90.0,2.3333333333,10.0,2.2727272727
90.0,2.3888888889,10.0,2.6666666667
90.0,3.1111111111,6.0,3.6666666667
90.0,3.2777777778,9.0,2.4545454545
90.0,4.2777777778,12.0,4.5
90.0,2.6111111111,12.0,2.5
90.0,3.7222222222,14.0,2.1818181818
90.0,3.7222222222,14.0,2.0909090909
90.0,0.9444444444,11.0,1.5454545455
90.0,2.7777777778,11.0,1.8181818182
90.0,1.6666666667,16.0,3.1666666667
90.0,2.6111111111,11.0,2.0
90.0,4.3333333333,10.0,3.0
90.0,3.5,13.0,1.0909090909
90.0,2.0555555556,11.0,2.8333333333
90.0,3.2777777778,11.0,4.0
90.0,3.6470588235,12.0,3.9090909091
90.0,3.8333333333,8.0,3.5454545455
90.0,2.5625,14.0,3.8181818182
90.0,4.2777777778,12.0,3.0
90.0,2.7777777778,10.0,4.1666666667
90.0,3.0555555556,8.0,3.0909090909
90.0,1.4444444444,12.0,2.2727272727
90.0,2.8333333333,10.0,3.1818181818
90.0,2.3333333333,14.0,2.3636363636
90.0,3.7222222222,9.0,3.7272727273
90.0,2.4705882353,9.0,3.6363636364
90.0,2.5,11.0,2.0909090909
90.0,2.6111111111,12.0,3.1666666667
90.0,2.7222222222,9.0,4.0909090909
90.0,3.0,9.0,3.1818181818
90.0,3.7222222222,14.0,3.6666666667
90.0,2.4705882353,12.0,3.3333333333
90.0,2.125,12.0,3.2727272727
90.0,2.3333333333,10.0,2.3333333333
90.0,4.0,12.0,4.6363636364
90.0,3.2777777778,12.0,2.9090909091
90.0,1.4444444444,12.0,1.6363636364
90.0,3.1111111111,12.0,3.0
90.0,2.6666666667,11.0,2.3636363636
90.0,2.0,11.0,3.2727272727
90.0,3.1666666667,12.0,2.8
90.0,2.3333333333,12.0,2.6363636364
90.0,3.8888888889,13.0,2.2727272727
90.0,3.2777777778,12.0,2.9090909091
90.0,1.5555555556,15.0,1.4545454545
90.0,3.6666666667,10.0,3.6666666667
90.0,3.2222222222,8.0,2.25
90.0,3.2777777778,10.0,3.0
90.0,3.6111111111,12.0,3.2727272727
90.0,2.8333333333,11.0,3.3333333333
90.0,2.8888888889,12.0,2.9090909091
90.0,3.1111111111,8.0,3.0909090909
90.0,2.1764705882,10.0,2.9090909091
90.0,3.1111111111,14.0,2.8333333333
90.0,2.8235294118,10.0,2.4545454545
90.0,3.0,10.0,2.8181818182
90.0,2.3888888889,11.0,3.1666666667
90.0,3.3888888889,11.0,1.0909090909
90.0,4.1111111111,11.0,1.1818181818
90.0,3.3333333333,11.0,3.1818181818
90.0,2.2222222222,12.0,1.8181818182
90.0,1.6111111111,13.0,2.0
90.0,3.1666666667,14.0,2.3333333333
90.0,2.1111111111,12.0,3.6666666667
90.0,4.0,8.0,2.9090909091
90.0,2.3888888889,8.0,2.2727272727
90.0,4.3888888889,10.0,4.5454545455
90.0,3.4444444444,12.0,3.4545454545
90.0,2.1666666667,12.0,3.1818181818
90.0,1.1666666667,10.0,2.3636363636
90.0,2.5882352941,8.0,3.5454545455
90.0,3.1666666667,8.0,2.7272727273
90.0,2.2941176471,10.0,3.5454545455
90.0,4.1111111111,8.0,4.8181818182
90.0,2.2352941176,9.0,1.5454545455
90.0,0.6666666667,11.0,3.1818181818
90.0,2.2222222222,12.0,3.2727272727
90.0,1.9444444444,13.0,1.8333333333
90.0,2.5555555556,12.0,3.25
90.0,2.5555555556,11.0,2.8181818182
90.0,2.5555555556,13.0,1.8181818182
90.0,2.4444444444,13.0,3.1818181818
90.0,2.2777777778,11.0,1.5454545455
90.0,1.5555555556,12.0,1.3636363636
90.0,2.8888888889,10.0,2.6363636364
90.0,2.7777777778,10.0,3.2727272727
90.0,1.9411764706,18.0,3.8181818182
90.0,2.6666666667,18.0,2.4545454545
90.0,2.9444444444,12.0,2.7272727273
90.0,3.6666666667,11.0,3.5454545455
90.0,2.8888888889,17.0,3.8333333333
90.0,2.3333333333,11.0,2.9090909091
90.0,1.8333333333,11.0,3.5
90.0,3.6666666667,13.0,2.6363636364
90.0,1.8888888889,8.0,2.7272727273
90.0,3.5,14.0,3.0909090909
90.0,4.2222222222,8.0,3.8181818182
90.0,2.5555555556,11.0,2.6363636364
90.0,1.6666666667,12.0,3.0
90.0,3.3333333333,10.0,3.5
90.0,2.4444444444,10.0,3.6363636364
90.0,2.6666666667,14.0,1.6363636364
90.0,2.9444444444,12.0,3.0
90.0,2.0555555556,12.0,3.1666666667
90.0,2.2777777778,16.0,2.6
90.0,2.0555555556,12.0,3.0909090909
90.0,1.8333333333,10.0,2.4545454545
90.0,1.3333333333,8.0,2.0909090909
90.0,2.6111111111,10.0,2.8333333333
90.0,2.6666666667,10.0,3.3333333333
90.0,3.2222222222,12.0,2.8181818182
90.0,3.4444444444,10.0,3.0909090909
90.0,3.3888888889,13.0,2.1818181818
90.0,3.0555555556,13.0,3.0
90.0,2.3888888889,12.0,4.1666666667
90.0,2.1111111111,12.0,1.7272727273
90.0,2.1666666667,12.0,1.4545454545
90.0,1.4444444444,12.0,3.1666666667
90.0,2.5555555556,12.0,1.5454545455
90.0,2.7777777778,12.0,2.1818181818
90.0,1.6111111111,12.0,2.5454545455
90.0,2.1666666667,14.0,3.1818181818
90.0,3.2777777778,8.0,3.6363636364
90.0,2.7777777778,8.0,3.3636363636
90.0,0.3333333333,20.0,1.0
90.0,3.1666666667,9.0,2.5454545455
90.0,4.1666666667,10.0,3.2727272727
90.0,3.0555555556,12.0,2.6363636364
90.0,3.7222222222,11.0,2.4545454545
90.0,3.5555555556,12.0,2.6666666667
90.0,3.9444444444,11.0,4.0
90.0,3.6111111111,11.0,2.5454545455
90.0,1.7222222222,12.0,1.3636363636
90.0,1.9444444444,11.0,3.1666666667
90.0,2.6666666667,9.0,3.8181818182
90.0,2.6666666667,12.0,3.3333333333
90.0,3.3333333333,9.0,4.0
90.0,2.3888888889,12.0,1.4545454545
90.0,2.3333333333,12.0,3.5454545455
90.0,1.4444444444,12.0,1.7272727273
90.0,1.6111111111,12.0,2.7272727273
90.0,4.3888888889,12.0,2.3333333333
90.0,0.7222222222,12.0,1.9090909091
90.0,1.7222222222,14.0,2.0909090909
90.0,2.3333333333,12.0,2.0909090909
90.0,2.6666666667,10.0,3.1818181818
90.0,3.3888888889,8.0,3.0909090909
90.0,2.7222222222,10.0,3.4545454545
90.0,2.8823529412,10.0,3.1818181818
90.0,4.3333333333,14.0,1.6363636364
90.0,2.5,15.0,3.0
90.0,3.5,11.0,4.6666666667
90.0,2.8888888889,10.0,2.8333333333
90.0,2.1666666667,10.0,2.3636363636
90.0,2.6666666667,13.0,2.9090909091
90.0,3.0,15.0,1.7272727273
90.0,1.3888888889,14.0,1.0
90.0,1.2222222222,13.0,2.1666666667
90.0,2.5,10.0,3.4545454545
90.0,2.2222222222,15.0,1.5454545455
90.0,2.8333333333,14.0,2.3333333333
90.0,1.7222222222,10.0,3.2727272727
91.0,3.5,10.0,2.7272727273
91.0,3.7777777778,10.0,3.5454545455
91.0,3.8888888889,11.0,3.5454545455
91.0,1.7777777778,11.0,2.5
91.0,2.9444444444,8.0,2.9090909091
91.0,4.2222222222,9.0,3.6363636364
91.0,4.1666666667,9.0,3.8181818182
91.0,3.7777777778,9.0,3.1818181818
91.0,1.5555555556,12.0,3.0
91.0,2.6666666667,8.0,3.2727272727
91.0,3.5,12.0,3.5
91.0,3.0,10.0,2.8181818182
91.0,2.1666666667,8.0,2.7272727273
91.0,1.9444444444,10.0,4.0909090909
91.0,4.6111111111,11.0,1.4545454545
91.0,2.5555555556,12.0,3.9090909091
91.0,3.6111111111,11.0,3.2727272727
91.0,3.6666666667,11.0,2.5454545455
91.0,3.5,7.0,3.5454545455
91.0,4.2222222222,6.0,4.0
91.0,3.6111111111,12.0,2.3333333333
91.0,3.2222222222,11.0,3.7272727273
91.0,3.5,10.0,3.0
91.0,3.0555555556,8.0,2.3333333333
91.0,1.3333333333,10.0,1.5454545455
91.0,2.0555555556,15.0,3.4545454545
91.0,2.8888888889,12.0,3.0
91.0,2.1666666667,7.0,3.2727272727
91.0,3.8888888889,11.0,3.3333333333
91.0,2.8888888889,8.0,3.4545454545
91.0,2.5555555556,10.0,3.2727272727
91.0,2.5,12.0,3.3333333333
91.0,4.3888888889,10.0,4.0
91.0,2.1111111111,12.0,2.2727272727
91.0,2.6666666667,10.0,2.6363636364
91.0,3.8333333333,10.0,2.1818181818
91.0,2.5,10.0,3.1818181818
91.0,4.0555555556,9.0,2.9090909091
91.0,3.5555555556,12.0,3.6363636364
91.0,2.7777777778,12.0,3.1666666667
91.0,3.3888888889,9.0,3.6363636364
91.0,3.5555555556,10.0,3.8181818182
91.0,3.8888888889,10.0,3.6363636364
91.0,3.2222222222,10.0,3.8181818182
91.0,2.8888888889,11.0,2.8181818182
91.0,3.0555555556,8.0,3.4545454545
91.0,3.0,8.0,3.0909090909
91.0,2.7222222222,11.0,4.3636363636
91.0,2.6666666667,11.0,3.1818181818
91.0,3.1666666667,12.0,3.0
91.0,2.8888888889,10.0,3.2727272727
91.0,1.3333333333,12.0,1.9090909091
91.0,2.2222222222,11.0,3.0909090909
91.0,3.2222222222,10.0,4.1818181818
91.0,2.2777777778,8.0,3.0909090909
91.0,1.6666666667,13.0,2.3636363636
91.0,2.8333333333,11.0,3.4545454545
91.0,2.6666666667,12.0,3.1818181818
91.0,4.0555555556,9.0,3.6363636364
91.0,3.4444444444,12.0,2.8333333333
91.0,4.1666666667,10.0,3.5
91.0,2.7777777778,8.0,3.2727272727
91.0,1.9444444444,12.0,1.9090909091
91.0,4.0555555556,8.0,3.6363636364
91.0,3.6666666667,10.0,4.3636363636
91.0,2.0555555556,12.0,3.2727272727
91.0,4.1666666667,7.0,4.0
91.0,1.5,13.0,2.8181818182
91.0,2.9444444444,10.0,3.6363636364
91.0,3.1111111111,11.0,2.7272727273
91.0,2.0555555556,14.0,1.6666666667
91.0,3.7777777778,11.0,3.6666666667
91.0,2.4444444444,15.0,3.6363636364
91.0,3.0,13.0,2.8181818182
91.0,3.2777777778,10.0,2.7272727273
91.0,4.1111111111,10.0,3.4545454545
91.0,3.8888888889,9.0,3.1818181818
91.0,4.0,10.0,2.3636363636
91.0,2.1111111111,13.0,2.8181818182
91.0,3.5555555556,10.0,3.4545454545
91.0,2.9444444444,10.0,2.3636363636
91.0,3.5555555556,8.0,4.9090909091
91.0,2.5625,10.0,3.2727272727
91.0,3.5,9.0,3.3
91.0,0.7222222222,17.0,2.0909090909
91.0,1.1666666667,12.0,1.6363636364
91.0,1.7777777778,13.0,2.5454545455
91.0,0.7222222222,11.0,2.4545454545
91.0,0.0555555556,18.0,1.2727272727
91.0,2.0,16.0,3.1818181818
91.0,3.3888888889,16.0,3.2727272727
91.0,1.6111111111,12.0,3.0909090909
91.0,2.6666666667,24.0,3.5454545455
92.0,2.7222222222,11.0,2.8
92.0,3.7058823529,12.0,4.3636363636
92.0,1.2777777778,13.0,1.7272727273
92.0,1.8888888889,12.0,3.5454545455
92.0,1.0555555556,12.0,2.1818181818
92.0,3.3333333333,11.0,1.4545454545
92.0,1.6111111111,11.0,2.3636363636
92.0,2.1111111111,8.0,3.4545454545
92.0,2.3333333333,12.0,3.0
92.0,2.3888888889,16.0,2.8181818182
92.0,1.7222222222,16.0,2.0
92.0,3.2222222222,11.0,2.4
92.0,3.5,15.0,2.9090909091
92.0,1.8333333333,11.0,3.1818181818
92.0,0.7222222222,11.0,1.4545454545
92.0,2.3888888889,11.0,2.3636363636
92.0,3.8888888889,11.0,3.0
92.0,2.0,12.0,3.5454545455
92.0,2.7058823529,18.0,2.8181818182
92.0,0.4444444444,15.0,2.0909090909
92.0,3.1111111111,12.0,3.4545454545
92.0,3.8333333333,12.0,1.9090909091
92.0,2.0,14.0,3.2727272727
92.0,3.4444444444,10.0,2.0909090909
92.0,3.6666666667,10.0,3.0909090909
92.0,3.0769230769,10.0,3.2727272727
92.0,2.2777777778,14.0,3.3333333333
92.0,1.0,12.0,2.0909090909
92.0,0.4444444444,13.0,2.0909090909
92.0,0.7222222222,18.0,2.5454545455
92.0,4.0555555556,12.0,3.7272727273
92.0,2.0,13.0,3.0
92.0,2.7222222222,12.0,2.5454545455
92.0,2.0555555556,12.0,2.1818181818
92.0,2.4444444444,12.0,3.5454545455
92.0,3.1666666667,12.0,4.1818181818
92.0,1.2307692308,14.0,3.8181818182
92.0,2.1666666667,14.0,3.0
92.0,2.4444444444,12.0,2.8181818182
92.0,2.6111111111,10.0,4.6363636364
92.0,2.2222222222,12.0,4.0909090909
92.0,3.9444444444,12.0,1.9090909091
92.0,3.2777777778,12.0,3.1818181818
92.0,4.5555555556,11.0,3.8181818182
92.0,3.5,10.0,3.2727272727
92.0,2.7777777778,12.0,3.8181818182
92.0,2.3333333333,13.0,3.0909090909
92.0,3.7777777778,13.0,3.1666666667
92.0,3.1111111111,13.0,3.0909090909
92.0,1.9444444444,12.0,3.1818181818
92.0,3.7222222222,12.0,4.0909090909
92.0,2.3529411765,11.0,3.5
92.0,3.3888888889,14.0,1.7272727273
92.0,3.8333333333,10.0,1.6666666667
92.0,2.9444444444,12.0,4.0909090909
92.0,2.4444444444,12.0,3.8181818182
92.0,1.7222222222,12.0,3.4545454545
92.0,1.9444444444,8.0,3.3636363636
92.0,2.1666666667,13.0,3.0909090909
92.0,3.4444444444,12.0,2.6363636364
92.0,1.0555555556,12.0,2.4545454545
92.0,3.0555555556,8.0,3.1818181818
92.0,3.7222222222,5.0,3.6666666667
92.0,2.1111111111,14.0,2.9090909091
92.0,2.5555555556,11.0,2.8181818182
92.0,2.7777777778,12.0,1.8181818182
92.0,2.9444444444,9.0,2.6666666667
92.0,4.3333333333,13.0,4.0
92.0,2.1666666667,11.0,3.3636363636
92.0,3.3529411765,12.0,4.0
92.0,2.3333333333,13.0,3.0
92.0,2.6666666667,14.0,3.5
92.0,3.1111111111,14.0,3.5
92.0,4.6111111111,14.0,4.0
92.0,2.6111111111,8.0,3.1666666667
92.0,2.7647058824,12.0,3.0
92.0,3.0555555556,13.0,3.0909090909
92.0,2.3333333333,18.0,2.6363636364
92.0,2.9444444444,12.0,1.0
92.0,2.1666666667,12.0,2.6363636364
92.0,2.6666666667,9.0,3.8888888889
92.0,2.9444444444,12.0,3.3636363636
92.0,1.7222222222,9.0,2.5454545455
92.0,4.3333333333,8.0,3.0
92.0,2.2777777778,16.0,3.5454545455
92.0,2.5384615385,14.0,3.0
92.0,2.8333333333,13.0,3.6666666667
92.0,2.1666666667,11.0,3.1666666667
92.0,1.3888888889,10.0,3.3636363636
92.0,3.1666666667,10.0,3.3636363636
92.0,1.2222222222,12.0,2.0
92.0,2.1111111111,12.0,2.1818181818
92.0,1.5555555556,10.0,3.5454545455
92.0,2.3888888889,13.0,2.9090909091
92.0,3.3333333333,11.0,2.6
92.0,2.9444444444,11.0,3.3636363636
92.0,2.8888888889,14.0,2.0
92.0,1.8888888889,11.0,2.8181818182
92.0,2.3333333333,12.0,2.5454545455
92.0,4.0555555556,11.0,4.0
92.0,1.7647058824,10.0,3.1818181818
92.0,2.0,13.0,2.6363636364
92.0,3.5,13.0,4.9090909091
92.0,3.8888888889,11.0,4.3333333333
92.0,1.7222222222,12.0,4.1818181818
92.0,3.6666666667,8.0,4.6666666667
92.0,2.8333333333,10.0,3.5454545455
92.0,3.1111111111,11.0,3.1666666667
92.0,2.6111111111,12.0,4.0909090909
92.0,2.5555555556,5.0,3.1666666667
92.0,3.0555555556,11.0,3.5454545455
92.0,3.5555555556,12.0,3.8181818182
92.0,3.6666666667,11.0,3.2727272727
92.0,4.9444444444,8.0,4.7272727273
93.0,3.7777777778,14.0,2.3333333333
93.0,2.8333333333,11.0,3.0909090909
93.0,1.6111111111,10.0,2.6666666667
93.0,3.1111111111,12.0,2.5
93.0,1.9444444444,12.0,2.2727272727
93.0,3.6666666667,12.0,3.6363636364
